"filename", "language", "YAML", "JSON", "HTML", "Markdown", "C++", "Groovy", "Properties", "XML", "Swift", "Dart", "comment", "blank", "total"
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\svg_icon.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2, 14
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\text_links.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 9, 44
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\thumbnail_image.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 6, 57
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\common_widgets\thumbnail_of_video.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 9, 134
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_details_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 18, 90
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_details_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1074, 33, 119, 1226
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_details_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 8, 25
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_videos\channel_videos_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 20, 110
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_videos\channel_videos_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1313, 37, 145, 1495
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\channel_videos\channel_videos_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 9, 27
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\playlist\play_list_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 12, 51
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\playlist\play_list_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 682, 27, 91, 800
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\channel\playlist\play_list_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 6, 18
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\search\search_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 15, 68
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\search\search_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 889, 30, 109, 1028
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\search\search_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 7, 21
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\single_video\single_video_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 23, 113
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\single_video\single_video_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1430, 39, 159, 1628
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\single_video\single_video_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 10, 29
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 18, 72
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1201, 33, 127, 1361
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\popular_videos\popular_videos_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 8, 24
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\videos_details_cubit.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 12, 48
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\videos_details_cubit.freezed.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 675, 27, 91, 793
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\cubit\videos\videos_details_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 6, 18
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\custom_mini_player\custom_mini_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 34, 77, 433
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\custom_mini_player\mini_player_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 10, 31
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\custom_mini_player\mini_player_will_pop_scope.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 13, 67
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\custom_mini_player\utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 1, 5, 33
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\pod_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 15
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_base_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 8, 22, 116
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_gestures_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 3, 12, 84
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_getx_video_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 17, 34, 304
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_player_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 46, 52, 269
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_ui_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 5, 19
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_video_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 16, 28, 258
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\controllers\pod_video_quality_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 13, 20, 135
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\overlay_options.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 2, 31
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\play_video_from.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 2, 8, 143
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\pod_player_config.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 4, 38
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\pod_player_labels.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1, 2, 33
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\pod_progress_bar_config.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 15, 20, 124
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\models\vimeo_models.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 12
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\pod_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 15, 23, 256
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\utils\enums.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 2, 17
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\utils\logger.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 7
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\utils\video_apis.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 1, 7, 124
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\animated_play_pause_icon.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 10, 105
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\mobile_bottomsheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 17, 292
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\mobile_overlay.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 9, 187
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\overlays.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 4, 5, 73
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\web_dropdown_menu.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 2, 9, 199
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\overlays\web_overlay.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 8, 216
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\pod_core_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 5, 167
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\core\video_gesture_detector.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 5, 34
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\full_screen_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 9, 90
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\material_icon_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 4, 58
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\pod_player\src\widgets\pod_progress_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 1, 25, 264
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\sliding_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 6
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\scrolling.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 372, 31, 78, 481
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 917, 270, 173, 1360
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\sheet_container.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 12, 114
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\sheet_dialog.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 47, 48, 278
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\sheet_listener_builder.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 9, 14, 62
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\specs.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 65, 42, 235
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\custom_packages\sliding_sheet\src\util.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 1, 7, 39
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\layouts\base_layout.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 11, 122
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\layouts\base_layout_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 7, 29
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 3, 21
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\my_app.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 8, 84
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\channel_profile_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 11
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 10, 100
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\about_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 3, 66
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\channels_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\community_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\home_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 8, 64
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\playlists_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\shorts_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\videos_horizontal_descriptions_list.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 3, 52
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\tab_bar_views\videos_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 21, 174
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\channel_profile\user_channel_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 14, 175
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\home\logic\home_page_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 13, 54
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\home\views\home_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 2, 19, 227
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\library\library_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 434, 0, 36, 470
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\most_popular\most_popular_videos_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 25, 290
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\search\search_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 1, 7, 95
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\search\searched_results_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 1, 7, 71
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\search\widgets\mic_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 5, 20
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\search\widgets\searched_text_field.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 3, 50
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\shorts\logic\shorts_page_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 6, 31
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\shorts\shorts_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 14, 165
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\shorts\widgets\horizontal_short_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 1, 29, 232
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\shorts\widgets\short_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 17, 132
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\shorts\widgets\vertical_short_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 5, 91
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\subscriptions\logic\subscriptions_page_logic.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 6, 24
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\lib\presentation\pages\subscriptions\subscriptions_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 33, 414
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 5, 12
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 6, 16
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\linux\main.cc", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\linux\my_application.cc", "C++", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 11, 20, 105
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\linux\my_application.h", "C++", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 5, 19
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 4, 19
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 1, 344
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 16
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\pubspec.yaml", "YAML", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 16, 125
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 6, 30
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\web\index.html", "HTML", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 16, 6, 60
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\web\manifest.json", "JSON", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 5, 12
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 6, 16
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\flutter_window.cpp", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 4, 15, 67
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\flutter_window.h", "C++", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 9, 34
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\main.cpp", "C++", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 10, 44
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\resource.h", "C++", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 2, 17
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\utils.cpp", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 2, 10, 65
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\utils.h", "C++", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 6, 6, 20
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 24, 55, 289
"d:\flutter_projects\main\youtube\flutter-full-youtube-clone\windows\runner\win32_window.h", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 2, 0, 0, 0, 0, 0, 0, 34, 0, 3360, 220, 567, 4183
